id,timestamp,text,actual_catg,display_text_range,retweet_count,favorite_count,img_num,p1,p1_conf,rate,rate_deno,name_1
670468609693655041,2015-11-28 05:05:47,This is Edd. He's a Czechoslovakian Googolplex Merlot. Ready for Christmas. Take that Starbucks. Very poised. 10/10 https://t.co/dupWSIpSrG,0,139,90,371,1,minivan,0.730152,10.0,10,Edd
670465786746662913,2015-11-28 04:54:34,Silly dog here. Wearing bunny ears. Nice long tail. Unique paws. Not crazy soft but will do. Extremely agile. 7/10 https://t.co/2BnCLtJMxD,0,138,604,1038,1,axolotl,0.611558,7.0,10,0
670452855871037440,2015-11-28 04:03:11,This dog can't see its haters. 11/10 https://t.co/35BcGFdEAK,0,60,223,577,1,arctic_fox,0.188174,11.0,10,0
670449342516494336,2015-11-28 03:49:14,Vibrant dog here. Fabulous tail. Only 2 legs tho. Has wings but can barely fly (lame). Rather elusive. 5/10 okay pup https://t.co/cixC0M3P1e,0,140,728,1261,1,peacock,0.999924,5.0,10,0
670444955656130560,2015-11-28 03:31:48,This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,0,88,2142,7091,1,english_springer,0.403698,10.0,10,Paull
670442337873600512,2015-11-28 03:21:24,Meet Koda. He's large. Looks very soft. Great bangs. Powerful owner. 11/10 would pet the hell out of https://t.co/mzPoS9wCqp,0,124,211,689,1,sussex_spaniel,0.403552,11.0,10,Koda
670435821946826752,2015-11-28 02:55:30,Two unbelievably athletic dogs here. Great form. Perfect execution. 10/10 for both https://t.co/sQuKwSKtDE,0,106,566,1124,1,sorrel,0.46037,10.0,10,0
670434127938719744,2015-11-28 02:48:46,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit. 11/10 and 8/10 https://t.co/cwoP1ftbrj,0,135,702,1495,1,jack-o'-lantern,0.91914,11.0,10,0
670433248821026816,2015-11-28 02:45:17,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo. 10/10 https://t.co/PXnCdz8qzK,0,126,122,343,1,window_shade,0.583427,10.0,10,Sam
670428280563085312,2015-11-28 02:25:32,This is Willy. He's millennial af. 11/10 https://t.co/Fm1SvVLsad,0,64,689,1480,1,chow,0.335269,11.0,10,Willy
670427002554466305,2015-11-28 02:20:27,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless. 9/10 still cute https://t.co/CtuJoLHiDo,0,139,178,547,1,seat_belt,0.952258,9.0,10,0
670421925039075328,2015-11-28 02:00:17,Meet Herb. 12/10 https://t.co/tLRyYvCci3,0,40,701,1408,1,chihuahua,0.275793,12.0,10,Herb
670420569653809152,2015-11-28 01:54:54,This is Damon. The newest presidential candidate for 2016. 10/10 he gets my vote https://t.co/Z5nqlfjYJi,0,104,339,667,1,bow_tie,0.268759,10.0,10,Damon
670417414769758208,2015-11-28 01:42:22,Sharp dog here. Introverted. Loves purple. Not fun to pet. Hurts to cuddle with. 6/10 still good dog tho https://t.co/Dfv2YaHPMn,0,128,348,603,1,sea_urchin,0.493257,6.0,10,0
670411370698022913,2015-11-28 01:18:21,Meet Scooter. He's ready for his first day of middle school. Remarkable tongue. 12/10 https://t.co/1DJfHmfBQN,0,109,985,2169,1,maltese_dog,0.584397,12.0,10,Scooter
670408998013820928,2015-11-28 01:08:55,This is Peanut. He was the World Table Tennis Champion back in 2003. Now he just does it for recreation. 10/10 https://t.co/LXVEHo9JMY,0,134,246,596,1,ping-pong_ball,0.999945,10.0,10,Peanut
670403879788544000,2015-11-28 00:48:35,This is Nigel. He accidentally popped his ball after dunking so hard the backboard shattered. 10/10 great great pup https://t.co/vSd1TWFK1I,0,139,173,456,1,pug,0.8022229999999999,10.0,10,Nigel
670385711116361728,2015-11-27 23:36:23,Meet Larry. He's a Panoramic Benzoate. Can shoot lasers out of his eyes. Very neat. Stuck in that position tho. 8/10 https://t.co/MAZx8MPF0S,0,140,233,591,1,whippet,0.178027,8.0,10,Larry
670374371102445568,2015-11-27 22:51:19,Meet Daisy. She's rebellious. Full of teen angst. Thought her food should be evenly dispersed around the room. 12/10 https://t.co/8yzgYzP94K,0,140,292,784,1,english_springer,0.974936,12.0,10,Daisy
670361874861563904,2015-11-27 22:01:40,This is a Rich Mahogany Seltzer named Cherokee. Just got destroyed by a snowball. Isn't very happy about it. 9/10 https://t.co/98ZBi6o4dj,0,137,71,343,1,platypus,0.974075,9.0,10,0
670338931251150849,2015-11-27 20:30:30,This is Butters. He's not ready for Thanksgiving to be over. 10/10 poor Butters https://t.co/iTc578yDmY,0,103,120,447,1,cairn,0.245033,10.0,10,Butters
670319130621435904,2015-11-27 19:11:49,"AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",0,49,1348,4087,1,irish_terrier,0.254856,11.0,10,0
670303360680108032,2015-11-27 18:09:09,This is a Speckled Cauliflower Yosemite named Hemry. He's terrified of intruder dog. Not one bit comfortable. 9/10 https://t.co/yV3Qgjh8iN,0,138,151,450,1,shetland_sheepdog,0.380278,9.0,10,0
670290420111441920,2015-11-27 17:17:44,This is Sandra. She's going skydiving. Nice adidas sandals. Stellar house plant. 11/10 https://t.co/orbkAq9kYF,0,110,312,748,1,chihuahua,0.368876,11.0,10,Sandra
670093938074779648,2015-11-27 04:16:59,This is Wally. He's a Flaccid Mitochondria. Going on vacation. Bag definitely full of treats. Great hat. 9/10 https://t.co/vYs9IVzHY9,0,133,363,1102,1,toy_poodle,0.383346,9.0,10,Wally
670086499208155136,2015-11-27 03:47:25,"""Hi yes this is dog. I can't help with that s- sir please... the manager isn't in right n- well that was rude""
10/10 https://t.co/DuQXATW27f",0,140,274,737,1,german_short-haired_pointer,0.273492,10.0,10,0
670079681849372674,2015-11-27 03:20:20,Meet Fabio. He's a wonderful pup. Can't stay away from the devil's lettuce but other than that he's a delight. 10/10 https://t.co/Qvj4JZGdQD,0,140,1362,2379,1,mud_turtle,0.157477,10.0,10,Fabio
670073503555706880,2015-11-27 02:55:47,Meet Winston. He wants to be a power drill. Very focused. 10/10 I believe in you Winston https://t.co/exGrzT9O88,0,112,866,1667,1,malamute,0.6018859999999999,10.0,10,Winston
670069087419133954,2015-11-27 02:38:14,This is Randall. He's from Chernobyl. Built playground himself. Has been stuck up there quite a while. 5/10 good dog https://t.co/pzrvc7wKGd,0,140,275,672,1,boathouse,0.313829,5.0,10,Randall
670061506722140161,2015-11-27 02:08:07,"This is Liam. He has a particular set of skills. He will look for you, he will find you, and he will kill you. 11/10 https://t.co/uQMFKv1vjn",0,140,372,819,1,italian_greyhound,0.329339,11.0,10,Liam
670055038660800512,2015-11-27 01:42:24,This is Tommy. He's a cool dog. Hard not to step on. Won't let go of seashell. Not fast by any means. 3/10 https://t.co/0gY6XTOpn3,0,130,357,711,1,snail,0.563631,3.0,10,Tommy
670046952931721218,2015-11-27 01:10:17,This is Ben &amp; Carson. It's impossible for them to tilt their heads in the same direction. Cheeky wink by Ben. 11/10s https://t.co/465sIBdvzU,0,144,191,683,1,blenheim_spaniel,0.998335,11.0,10,0
670040295598354432,2015-11-27 00:43:49,😂😂😂 10/10 for the dog and the owner https://t.co/5iYF0Ci0EK,0,59,118,798,1,web_site,0.901552,10.0,10,0
670037189829525505,2015-11-27 00:31:29,Awesome dog here. Not sure where it is tho. Spectacular camouflage. Enjoys leaves. Not very soft. 5/10 still petable https://t.co/rOTOteKx4q,0,140,305,621,1,pot,0.273767,5.0,10,0
670003130994700288,2015-11-26 22:16:09,This is Raphael. He is a Baskerville Conquistador. Entertains at all the gatherings. 10/10 simply magnificent https://t.co/3NTykJmtHt,0,133,100,350,1,beagle,0.375313,10.0,10,Raphael
669993076832759809,2015-11-26 21:36:12,This is Zoey. Her dreams of becoming a hippo ballerina don't look promising. 9/10 it'll be ok puppers https://t.co/kR1fqy4NKK,pupper,125,91,342,1,piggy_bank,0.17632,9.0,10,Zoey
669972011175813120,2015-11-26 20:12:29,Here we see really big dog cuddling smaller dog. Very touching. True friendship. 10/10s would pet both at once https://t.co/A6XnvxHiUQ,0,134,175,469,1,teddy,0.953071,10.0,10,0
669970042633789440,2015-11-26 20:04:40,This is Julio. He was one of the original Ringling Bros. Exceptional balance. Very alert. Ready for anything. 10/10 https://t.co/aeURGO9Qs8,0,139,65,317,1,miniature_pinscher,0.734744,10.0,10,Julio
669942763794931712,2015-11-26 18:16:16,This is Andru. He made his very own lacrosse stick. Much dedication. Big dreams. Tongue slip. 11/10 go get em Andru https://t.co/1VJoY3OJ1F,0,139,182,533,1,vizsla,0.743216,11.0,10,Andru
669926384437997569,2015-11-26 17:11:11,I've never seen a dog so genuinely happy about a tennis ball. 12/10 s'cute https://t.co/9RYY2NtHDw,0,98,113,398,1,pomeranian,0.984231,12.0,10,0
669923323644657664,2015-11-26 16:59:01,This is a spotted Lipitor Rumpelstiltskin named Alphred. He can't wait for the Turkey. 10/10 would pet really well https://t.co/6GUGO7azNX,0,138,62,248,1,car_mirror,0.343063,10.0,10,0
669753178989142016,2015-11-26 05:42:55,Meet Chester. He just ate a lot and now he can't move. 10/10 that's going to be me in about 17 hours https://t.co/63jh1tYZa5,0,124,430,853,1,pembroke,0.8584940000000001,10.0,10,Chester
669749430875258880,2015-11-26 05:28:02,Say hello to Clarence. Clarence thought he saw a squirrel. He was just trying to help. 8/10 poor Clarence https://t.co/tbFaTUHLJB,0,129,71,287,1,washbasin,0.245794,8.0,10,Clarence
669683899023405056,2015-11-26 01:07:38,This is Kloey. Her mother was a unicorn. 10/10 https://t.co/NvKJRYDosA,0,70,118,411,1,pomeranian,0.998275,10.0,10,Kloey
669682095984410625,2015-11-26 01:00:28,Meet Louie. He just pounded that bottle of wine. 9/10 goodnight Louie https://t.co/RAwZvMKRZB,0,93,144,374,1,christmas_stocking,0.188397,9.0,10,Louie
669680153564442624,2015-11-26 00:52:45,This is Shawwn. He's a Turkish Gangrene Robitussin. Spectacular tongue. Cranks out push-ups. 8/10 #NoDaysOff #swole https://t.co/IQFZKNUlXx,0,139,310,709,1,dalmatian,0.141257,8.0,10,Shawwn
669661792646373376,2015-11-25 23:39:47,This is a brave dog. Excellent free climber. Trying to get closer to God. Not very loyal though. Doesn't bark. 5/10 https://t.co/ODnILTr4QM,0,139,478,854,1,weasel,0.262802,5.0,10,0
669625907762618368,2015-11-25 21:17:12,This is Penny. She's having fun AND being safe. 12/10 very responsible pup https://t.co/eqeWw67oU7,0,98,1956,3754,1,seat_belt,0.874502,12.0,10,Penny
669603084620980224,2015-11-25 19:46:30,"Very human-like. Cute overbite smile *finger to earpiece* I'm being told that the dog is actually on the right
10/10 https://t.co/MSIbWu4YYs",0,140,397,1003,1,maltese_dog,0.659619,10.0,10,0
669597912108789760,2015-11-25 19:25:57,This is Skye. He is a Bretwaldian Altostratus. Not amused at all. Just saved small dog from avalanche. 10/10 hero af https://t.co/XmCvma01fF,0,140,163,548,1,eskimo_dog,0.595665,10.0,10,Skye
669583744538451968,2015-11-25 18:29:39,Special dog here. Pretty big. Neck kinda long for dog. Cool spots. Must be a Dalmatian variant. 6/10 would still pet https://t.co/f8GXeDbFzu,0,140,1012,1580,1,candle,0.174315,6.0,10,0
669573570759163904,2015-11-25 17:49:14,This is Linda. She just looked up and saw you glancing at your neighboring classmate's test. 10/10 https://t.co/UpFFYhA1Id,0,122,156,465,1,west_highland_white_terrier,0.946828,10.0,10,Linda
669571471778410496,2015-11-25 17:40:53,This is Keith. He's had 13 DUIs. 7/10 that's too many Keith https://t.co/fa7olwrF9Y,0,83,1077,1677,1,minivan,0.8734879999999999,7.0,10,Keith
669567591774625800,2015-11-25 17:25:28,Meet Kollin. He's a Parakeetian Badminton from Denmark. Great artist. Taking break from research. Loves wicker 9/10 https://t.co/XPLB3eoXiX,0,139,61,248,1,chihuahua,0.980511,9.0,10,Kollin
669564461267722241,2015-11-25 17:13:02,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,0,138,132,408,1,toy_poodle,0.623685,10.0,10,0
669393256313184256,2015-11-25 05:52:43,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,0,133,82,384,1,cocker_spaniel,0.359843,10.0,10,Ronduh
669375718304980992,2015-11-25 04:43:02,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,0,111,786,1420,1,airedale,0.168762,6.0,10,Billl
669371483794317312,2015-11-25 04:26:12,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,0,139,196,520,1,brabancon_griffon,0.483268,10.0,10,0
669367896104181761,2015-11-25 04:11:57,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,0,92,171,484,1,basset,0.749394,10.0,10,Chip
669363888236994561,2015-11-25 03:56:01,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,0,135,249,663,1,golden_retriever,0.539004,10.0,10,0
669359674819481600,2015-11-25 03:39:17,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,0,139,134,388,1,labrador_retriever,0.367818,11.0,10,Saydee
669354382627049472,2015-11-25 03:18:15,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,0,64,1385,2876,1,chihuahua,0.97399,8.0,10,Dug
669353438988365824,2015-11-25 03:14:30,This is Tessa. She is also very pleased after finally meeting her biological father. 10/10 https://t.co/qDS1aCqppv,0,114,279,688,1,teddy,0.379656,10.0,10,Tessa
669351434509529089,2015-11-25 03:06:32,This is Sully. He's a Leviticus Galapagos. Very powerful. Borderline unstoppable. Cool goggles. 10/10 https://t.co/zKNF77dxEA,0,125,207,471,1,cuirass,0.756829,10.0,10,Sully
669328503091937280,2015-11-25 01:35:25,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,0,120,450,1074,1,siberian_husky,0.424202,12.0,10,Kirk
669327207240699904,2015-11-25 01:30:16,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,0,138,126,607,1,golden_retriever,0.919584,13.0,10,0
669324657376567296,2015-11-25 01:20:08,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest. 11/10 I'd hug Ralf https://t.co/R5Z6jBTdhc,0,139,222,520,1,seashore,0.201659,11.0,10,Ralf
669216679721873412,2015-11-24 18:11:04,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,0,137,419,956,1,golden_retriever,0.992758,8.0,10,Clarq
669214165781868544,2015-11-24 18:01:05,This is Jaspers. He is a northeastern Gillette. Just got his license. Very excited. 10/10 they grow up so fast https://t.co/cieaOI0RuT,0,134,182,467,1,minivan,0.435396,10.0,10,Jaspers
669203728096960512,2015-11-24 17:19:36,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,0,120,519,1069,1,pug,0.910452,9.0,10,Samsom
669037058363662336,2015-11-24 06:17:19,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",0,141,333,692,1,chihuahua,0.803528,10.0,10,0
669015743032369152,2015-11-24 04:52:37,Super rare dog right here guys. Doesn't bark. Seems strong. Blue. Very family friendly pet. 10/10 overall good dog https://t.co/Jykq2iq3qN,0,138,402,782,1,comic_book,0.275927,10.0,10,0
669006782128353280,2015-11-24 04:17:01,This is Tucker. He is 100% ready for the sports. 12/10 I would watch anything with him https://t.co/k0ddVUWTcu,0,110,269,608,1,chihuahua,0.127178,12.0,10,Tucker
669000397445533696,2015-11-24 03:51:38,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,0,133,6925,22047,1,pembroke,0.82294,11.0,10,Terrance
668994913074286592,2015-11-24 03:29:51,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire. 5/10 would pet rly well https://t.co/w5oYFXi0uh,0,140,252,465,1,hog,0.11378900000000003,5.0,10,0
668992363537309700,2015-11-24 03:19:43,This is Harrison. He braves the snow like a champ. Perched at all times. Hasn't blinked in months. 8/10 v nifty dog https://t.co/tiVuq6MNwl,0,139,379,795,1,lynx,0.287506,8.0,10,Harrison
668989615043424256,2015-11-24 03:08:48,This is Bernie. He's taking his Halloween costume very seriously. Wants to be baked. 3/10 not a good idea Bernie smh https://t.co/1zBp1moFlX,0,140,353,720,1,pug,0.917326,3.0,10,Bernie
668988183816871936,2015-11-24 03:03:06,Honor to rate this dog. Lots of fur on him. Two massive tumors on back. Should get checked out. Very neat tho. 7/10 https://t.co/bMhs18elNF,0,139,513,958,1,arabian_camel,0.999614,7.0,10,0
668986018524233728,2015-11-24 02:54:30,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet 9/10 https://t.co/j0Wpa42KCH,0,140,182,577,1,doormat,0.976103,9.0,10,Ruby
668981893510119424,2015-11-24 02:38:07,Unique dog here. Oddly shaped tail. Long pink front legs. I don't think dogs breath underwater sos. 4/10 bad owner https://t.co/0EJXxE9UxW,0,138,336,570,1,jellyfish,0.447246,4.0,10,0
668979806671884288,2015-11-24 02:29:49,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,0,139,378,836,1,golden_retriever,0.608537,12.0,10,Chaz
668975677807423489,2015-11-24 02:13:25,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,0,134,635,1381,1,basset,0.605437,11.0,10,Jeremy
668960084974809088,2015-11-24 01:11:27,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection. 10/10 https://t.co/952hUV6RiK,0,144,263,753,1,shower_curtain,0.226309,10.0,10,Jaycob
668955713004314625,2015-11-24 00:54:05,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,0,140,77,298,1,cocker_spaniel,0.367492,10.0,10,0
668932921458302977,2015-11-23 23:23:31,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,0,140,62,282,1,standard_poodle,0.237638,9.0,10,Herald
668902994700836864,2015-11-23 21:24:36,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,0,125,107,335,1,brittany_spaniel,0.828425,11.0,10,Lambeau
668892474547511297,2015-11-23 20:42:48,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,0,139,163,419,1,kelpie,0.421979,11.0,10,Ruffles
668872652652679168,2015-11-23 19:24:02,This is Amélie. She is a confident white college girl. Extremely intimidating. Literally can't rn omg. 11/10 fab https://t.co/up0MHRxelf,0,136,321,560,1,teddy,0.413379,11.0,10,0
668852170888998912,2015-11-23 18:02:38,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,0,144,179,478,1,golden_retriever,0.903529,11.0,10,Bobb
668826086256599040,2015-11-23 16:18:59,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,0,139,150,465,1,malinois,0.640185,10.0,10,Banditt
668815180734689280,2015-11-23 15:35:39,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,0,137,290,608,1,redbone,0.461172,7.0,10,0
668779399630725120,2015-11-23 13:13:28,This is Kevon. He is not physically or mentally prepared to start his Monday. 10/10 totes relatable https://t.co/YVAJgWHzPW,0,123,405,745,1,chesapeake_bay_retriever,0.285508,10.0,10,Kevon
668655139528511488,2015-11-23 04:59:42,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,0,112,233,559,1,beagle,0.31911,11.0,10,Winifred
668645506898350081,2015-11-23 04:21:26,Incredibly rare dog here. Good at bipedalism. Rad blue spikes. Ready to dance. 11/10 https://t.co/70X1TIXn38,0,108,586,953,1,ski_mask,0.302854,11.0,10,0
668643542311546881,2015-11-23 04:13:37,Fascinating dog here. Loves beach. Oddly long nose for dog. Massive ass paws. Hard to cuddle w. 3/10 would still pet https://t.co/IiSdmhkC5N,0,140,574,935,1,common_iguana,0.483972,3.0,10,0
668641109086707712,2015-11-23 04:03:57,Meet Hanz. He heard some thunder. 10/10 https://t.co/pKJK23j0QZ,0,63,572,1136,1,vacuum,0.432594,10.0,10,Hanz
668636665813057536,2015-11-23 03:46:18,This is an Irish Rigatoni terrier named Berta. Completely made of rope. No eyes. Quite large. Loves to dance. 10/10 https://t.co/EM5fDykrJg,0,139,522,1106,1,komondor,0.999956,10.0,10,0
668633411083464705,2015-11-23 03:33:22,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,0,63,1776,3011,1,pekinese,0.589011,10.0,10,Churlie
668631377374486528,2015-11-23 03:25:17,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,0,135,346,754,1,miniature_schnauzer,0.904549,5.0,10,Zeek
668627278264475648,2015-11-23 03:09:00,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,0,144,123,337,1,french_bulldog,0.965403,9.0,10,Timofy
668625577880875008,2015-11-23 03:02:14,This is Maks. Maks just noticed something wasn't right. 10/10 https://t.co/0zBycaxyvs,0,85,140,417,1,ox,0.0715361,10.0,10,Maks
668623201287675904,2015-11-23 02:52:48,This is Jomathan. He is not thrilled about the length of the grass. 10/10 https://t.co/TIhVKEIPqj,0,97,846,1540,4,chihuahua,0.708163,10.0,10,Jomathan
668620235289837568,2015-11-23 02:41:01,Say hello to Kallie. There was a tornado in the area &amp; the news guy said everyone should wear a helmet. 10/10 adorbz https://t.co/AGyogHtmXx,0,144,45,209,1,crash_helmet,0.757942,10.0,10,Kallie
668614819948453888,2015-11-23 02:19:29,Here is a horned dog. Much grace. Can jump over moons (dam!). Paws not soft. Bad at barking. 7/10 can still pet tho https://t.co/2Su7gmsnZm,0,139,340,649,1,bustard,0.380772,7.0,10,0
668567822092664832,2015-11-22 23:12:44,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,0,82,62,262,1,shih-tzu,0.985649,11.0,10,Marvin
668544745690562560,2015-11-22 21:41:02,It is an honor to rate this pup. He is a Snorklhuahua from Amarillo. A true renaissance dog. Also part Rudolph 10/10 https://t.co/ALNyYuGui7,0,140,248,554,1,bearskin,0.42787,10.0,10,0
668542336805281792,2015-11-22 21:31:28,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,0,140,231,492,1,american_staffordshire_terrier,0.267695,10.0,10,0
668537837512433665,2015-11-22 21:13:35,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,0,144,79,265,1,lakeland_terrier,0.372988,8.0,10,Spark
668528771708952576,2015-11-22 20:37:34,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,0,139,242,493,1,labrador_retriever,0.195835,12.0,10,0
668507509523615744,2015-11-22 19:13:05,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,0,138,115,343,1,basenji,0.0553794,10.0,10,0
668496999348633600,2015-11-22 18:31:19,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,0,139,145,435,1,staffordshire_bullterrier,0.412879,8.0,10,Jo
668484198282485761,2015-11-22 17:40:27,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,0,137,250,451,1,standard_poodle,0.587372,9.0,10,0
668480044826800133,2015-11-22 17:23:57,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,0,138,162,490,1,arctic_fox,0.119243,11.0,10,DayZ
668466899341221888,2015-11-22 16:31:42,Here is a mother dog caring for her pups. Snazzy red mohawk. Doesn't wag tail. Pups look confused. Overall 4/10 https://t.co/YOHe6lf09m,0,135,556,937,1,shopping_basket,0.398361,4.0,10,0
668297328638447616,2015-11-22 05:17:54,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,0,140,318,653,1,king_penguin,0.606747,9.0,10,0
668291999406125056,2015-11-22 04:56:43,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,0,60,34,262,1,web_site,0.995535,10.0,10,0
668286279830867968,2015-11-22 04:33:59,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,0,137,149,532,1,golden_retriever,0.215944,11.0,10,Rusty
668274247790391296,2015-11-22 03:46:11,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,0,140,248,881,1,soft-coated_wheaten_terrier,0.406374,10.0,10,Sophie
668268907921326080,2015-11-22 03:24:58,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,0,138,258,590,1,pembroke,0.48483,10.0,10,0
668256321989451776,2015-11-22 02:34:57,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,0,138,665,1382,1,canoe,0.407683,13.0,10,Jareld
668248472370458624,2015-11-22 02:03:45,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,0,132,523,1053,1,chihuahua,0.7345470000000001,8.0,10,Bisquick
668237644992782336,2015-11-22 01:20:44,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,0,140,3083,6573,1,chow,0.8093199999999999,10.0,10,Torque
668226093875376128,2015-11-22 00:34:50,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,0,84,115,322,1,trombone,0.390339,10.0,10,0
668221241640230912,2015-11-22 00:15:33,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,0,143,214,534,1,chow,0.395101,10.0,10,0
668204964695683073,2015-11-21 23:10:52,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,0,99,206,586,1,labrador_retriever,0.65518,8.0,10,Ron
